"Id","DateCreated","DateUpdated","DeviceId","DeviceType","DeviceModel","RequestType","ImageUrl","Latitude","Longitude","City","State","ZipCode","Directionality","Description","StatusType","HasBeenForwarded","InitialBoundaryName"
"46487","7/24/2012 2:23:50 AM","7/24/2012 6:03:36 PM","","Apple","iPhone 4 (CDMA)","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.302884000000000","-157.843385000000000","Honolulu","HI","96814","I Don't Know","This happens every month. Please do something to stop this. It makes the neighborhood look like the dump.","ReferredToDept","True","Honolulu, HI"
"46478","7/23/2012 11:47:07 PM","7/24/2012 12:05:13 AM","","Apple","iPhone 4S","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.353657000000000","-157.811432000000000","Honolulu","HI","96817","I Don't Know","Illegal dump site","ReferredToDept","True","Honolulu, HI"
"46474","7/23/2012 9:25:46 PM","7/23/2012 9:49:48 PM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.390867000000000","-157.948776000000000","Waimalu","HI","96701","I Don't Know","Haron construction company is closing lanes on both east and west bound lanes on Moanalua Road doing manhole adjustment work without any lane closure warning signs, it is dangerous to the motorists and general public.","ReferredToDept","True","Honolulu County, HI"
"46447","7/23/2012 7:59:34 AM","7/23/2012 7:02:28 PM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.395321000000000","-157.974533000000000","Pearl City","HI","96782","I Don't Know","I want to file a report that this traffic light (left turn onto Acacia Rd.) is too short in green(go) and needs to be green(go) for a longer period of time. My complaint is due to the traffic congestion and aggressive/aggravated drivers. In some incidences it almost cause accidents with on coming traffic due to the back up in the turn lane.","ReferredToDept","True","Honolulu County, HI"
"46444","7/23/2012 5:30:58 AM","7/23/2012 6:42:40 PM","","Android","DROID RAZR","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.413360000000000","-158.006572000000000","Waipahu","HI","96797","East","Patsy Mink CORP Softball fields. Over 70% of lights out. Very unsafe for players.","ReferredToDept","True","Honolulu County, HI"
"46440","7/23/2012 3:52:12 AM","7/23/2012 6:44:07 PM","","Android","DROID RAZR","Tree or Plant maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.413890000000000","-158.006293000000000","Waipahu","HI","96797","South","numerous broken sprinklers, sprinklers that do work are aimed on the road, a lot of wasted water that could be used to water the grass. this lasted for 2hours.","ReferredToDept","True","Honolulu County, HI"
"46423","7/23/2012 12:09:29 AM","7/24/2012 12:12:20 AM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.271542000000000","-157.822968000000000","Honolulu","HI","96815","I Don't Know","Foul smelling foot bath at Waikiki wall in plain view of many visitors to Hawaii. Also infection hazard for someone who has cut on foot. Possible legal lawsuit.","ReferredToDept","True","Honolulu, HI"
"46391","7/22/2012 5:16:33 PM","7/23/2012 6:41:06 PM","","Apple","iPhone 4","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.259108000000000","-157.797562000000000","Honolulu","HI","96816","I Don't Know","WE NEED A GARBAGE CAN AT THIS BUS STOP!","ReferredToDept","True","Honolulu, HI"
"46370","7/22/2012 1:02:46 AM","7/23/2012 6:35:38 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.392174000000000","-158.025864000000000","Waipahu","HI","96797","I Don't Know","n70","ReferredToDept","True","Honolulu County, HI"
"46362","7/22/2012 12:06:18 AM","7/23/2012 6:38:03 PM","","Apple","iPhone 4","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.319435000000000","-157.856018000000000","Honolulu","HI","96817","I Don't Know","There is way to much trash in this area. I know you had people come clean it up but it is so bad still please people to pick it up. I try but I can not do it myself.","CouldNotVerify","True","Honolulu, HI"
"46356","7/21/2012 9:31:57 PM","7/23/2012 6:36:25 PM","","Android","ADR6400L","Tree or Plant maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.399796000000000","-157.802574000000000","Kaneohe","HI","96744","Southwest","The stream is not being maintained, overgrown weeds need to be sprayed and cleared before we are hit with large rains again.","ReferredToDept","True","Honolulu County, HI"
"46345","7/21/2012 6:30:39 PM","7/23/2012 6:29:49 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.293295000000000","-157.827530000000000","Honolulu","HI","96826","I Don't Know","Shopping cart and personal stuff","ReferredToDept","True","Honolulu, HI"
"46344","7/21/2012 6:30:31 PM","7/23/2012 6:32:30 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.338936000000000","-157.700363000000000","Waimanalo","HI","96795","I Don't Know","73 64","ReferredToDept","True","Honolulu County, HI"
"46332","7/21/2012 5:39:09 PM","7/23/2012 6:25:47 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.294102000000000","-157.825119000000000","Honolulu","HI","96826","I Don't Know","Tents and personal belongings on grass strip by Moiliili field","ReferredToDept","True","Honolulu, HI"
"46331","7/21/2012 5:37:38 PM","7/23/2012 6:29:17 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.291893000000000","-157.826126000000000","Honolulu","HI","96826","I Don't Know","Stored property tents bikes dogs etc on sidewalk entrance to park","ReferredToDept","True","Honolulu, HI"
"46308","7/21/2012 8:28:56 AM","7/26/2012 5:23:24 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.301361000000000","-157.788437000000000","Honolulu","HI","96816","I Don't Know","Street light is not working.","ReferredToDept","True","Honolulu, HI"
"46305","7/21/2012 6:21:53 AM","7/23/2012 6:18:05 PM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.267353000000000","-157.800293000000000","Honolulu","HI","96816","I Don't Know","Water leak. Broken pipe.","CouldNotVerify","True","Honolulu, HI"
"46304","7/21/2012 5:45:32 AM","7/23/2012 6:15:47 PM","","Apple","iPhone 4","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.325914000000000","-158.002884000000000","Ewa Beach","HI","96706","I Don't Know","Can u please rebuild curb/drainage due to roots lifting up concrete that is stopping waste water from going through to the sewers!","ReferredToDept","True","Honolulu County, HI"
"46291","7/21/2012 12:45:59 AM","7/21/2012 12:50:22 AM","","Android","HTC Glacier","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.373969580125460","-157.880379843968940","Honolulu","HI","96819","Southwest","Broken water fountain in the restroom Building. Leaking at a rate of 2 drips a second.","ReferredToDept","True","Honolulu, HI"
"46282","7/20/2012 9:57:46 PM","7/21/2012 2:14:08 AM","","Android","MB855","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.359574000000000","-157.927265000000000","Honolulu","HI","96818","Southwest","blocks gate to water tank","ReferredToDept","True","Honolulu County, HI"
"46280","7/20/2012 9:03:18 PM","7/20/2012 10:01:33 PM","","Apple","iPhone 4 (CDMA)","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.302656000000000","-157.843262000000000","Honolulu","HI","96814","I Don't Know","This happens very frequently.","ReferredToDept","True","Honolulu, HI"
"46277","7/20/2012 8:33:28 PM","7/20/2012 9:13:18 PM","","Apple","iPhone 3GS","Broken / Vandalized Signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.326586000000000","-157.839874000000000","Honolulu","HI","96813","I Don't Know","Street sign on ground. Steel pole damaged.","ReferredToDept","True","Honolulu, HI"
"46262","7/20/2012 5:44:57 PM","7/20/2012 6:05:45 PM","","Apple","iPhone 4","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.500433000000000","-158.020309000000000","Wahiawa","HI","96786","I Don't Know","This community access bus driver (female) ran a solid red light at the intersection of California and rose st this morning at approx 6:55am. She was heading west on Cali.","ReferredToDept","True","Honolulu County, HI"
"46256","7/20/2012 4:36:19 PM","7/20/2012 5:28:41 PM","","Android","PC36100","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.298011000000000","-157.671318000000000","Honolulu","HI","96825","Southwest","Parked here for at least a week.","ReferredToDept","True","Honolulu, HI"
"46255","7/20/2012 4:12:17 PM","7/20/2012 5:26:36 PM","","Android","SGH-T989","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.366128000000000","-157.926921000000000","Honolulu","HI","96818","West","Dirty,filthy bus stop never cleaned by the city. It never gets even washed by rain as its under the freeway. Please help. Salt lake and luapele.","ReferredToDept","True","Honolulu County, HI"
"46221","7/20/2012 6:35:50 AM","7/20/2012 5:23:15 PM","","Android","PC36100","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.410314000000000","-157.999856000000000","Waipahu","HI","96797","Northwest","I had reported this about a month ago and has since been supposedly fixed. The sprinklers are still flooding the sidewalk and intersection for pedestrians. These sprinklers I'm complaining about are along the street on Kamehameha Hwy. at the Waipio Uka St. where the Central Oahu Regional Park is. The sprinklers water directly on the sidewalk and will shower pedestrians and may be dangerous to walk if the sidewalk is wet. One of my suggestions is to change the time to a much later time like 11pm or later or after the bus stops running. Please fix this soon as this can be a very dangerous situation. Mahalo","ReferredToDept","True","Honolulu County, HI"
"46220","7/20/2012 6:35:16 AM","7/20/2012 5:17:29 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.386339000000000","-157.729996000000000","Kailua","HI","96734","I Don't Know","Light goes on and off","ReferredToDept","True","Honolulu County, HI"
"46219","7/20/2012 5:51:38 AM","7/20/2012 5:15:42 PM","","Apple","iPhone 4","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.293610000000000","-157.680801000000000","Honolulu","HI","96825","I Don't Know","Fence is down now in a third place along the drainage duct on the second half of Hawaii Kai drive. It is a large area where the fence is down.","ReferredToDept","True","Honolulu, HI"
"46218","7/20/2012 5:26:53 AM","7/20/2012 5:11:18 PM","","Apple","iPhone 4","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.297775000000000","-157.838135000000000","Honolulu","HI","96814","I Don't Know","I don't know if you been in this area (Pawaa Park) this week, but it is getting very bad again. Please try to make regular visits to this area if possible.","ReferredToDept","True","Honolulu, HI"
"46217","7/20/2012 5:19:47 AM","7/20/2012 5:08:51 PM","","Android","SAMSUNG-SGH-I717","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.371684000000000","-158.036870000000000","Ewa Beach","HI","96706","Southwest","too much police giving tickets out for stupid reasons","ReferredToDept","True","Honolulu County, HI"
"46210","7/20/2012 2:04:46 AM","7/20/2012 5:06:34 PM","","Android","ADR6300","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.332393000000000","-157.897052000000000","Honolulu","HI","96819","Southeast","water the grass please","ReferredToDept","True","Honolulu, HI"
"46200","7/19/2012 11:01:39 PM","7/19/2012 11:18:41 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.332388000000000","-158.063675000000000","Kapolei","HI","96707","I Don't Know","Light had been broken for at least 3 months.","ReferredToDept","True","Honolulu County, HI"
"46198","7/19/2012 10:57:51 PM","7/19/2012 11:15:38 PM","","Android","Droid","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.397408000000000","-158.034467000000000","Waipahu","HI","96797","North","Missing street name signs at intersection of Anonui and Anoiki Streets.","ReferredToDept","True","Honolulu County, HI"
"46176","7/19/2012 9:20:49 PM","7/19/2012 10:06:49 PM","","Apple","iPhone 4 (CDMA)","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.289366000000000","-157.843796000000000","Honolulu","HI","96814","I Don't Know","Unauthorized storage on City property","ReferredToDept","True","Honolulu, HI"
"46148","7/19/2012 5:59:07 PM","7/19/2012 6:27:06 PM","","Apple","iPhone 3GS","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.380730000000000","-158.138474000000000","Waianae","HI","96792","I Don't Know","Street light flickers and goes on and off.","ReferredToDept","True","Honolulu County, HI"
"46145","7/19/2012 5:16:33 PM","7/19/2012 5:16:36 PM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.309248000000000","-157.862091000000000","Honolulu","HI","96813","I Don't Know","I reported the broken sprinkler on May 30, 2012 in report #41825. The water is still flooding in the street.","Submitted","True","Honolulu, HI"
"46142","7/19/2012 4:44:26 PM","7/19/2012 6:02:42 PM","","Apple","iPhone 4 (CDMA)","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.348413000000000","-157.920334000000000","Honolulu","HI","96818","I Don't Know","Park for More than a month","ReferredToDept","True","Honolulu, HI"
"46141","7/19/2012 4:43:07 PM","7/19/2012 6:10:14 PM","","Apple","iPhone 4 (CDMA)","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.348482000000000","-157.920319000000000","Honolulu","HI","96818","I Don't Know","Park for 2months","ReferredToDept","True","Honolulu, HI"
"46116","7/19/2012 4:59:00 AM","7/19/2012 6:01:33 PM","","Apple","iPhone 4","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.333849000000000","-157.889755000000000","Honolulu","HI","96819","I Don't Know","Been here two days, I'm just worried because its a good place for a IED. maybe you could send someone out to check this suspicious suitcase out.","ReferredToDept","True","Honolulu, HI"
